exp_id,ano,mes
2264,2020,07
1624,2020,07
1878,2020,07
390,2020,07
1709,2020,07
1966,2020,07
341,2020,07
1165,2020,07
215,2020,07
10,2020,07
1279,2020,07
465,2020,07
1360,2020,07
1914,2020,07
1717,2020,07
1248,2020,07
2152,2020,07
2411,2020,07
75,2020,07
2400,2020,07
487,2020,07
249,2020,07
1846,2020,07
882,2020,07
1419,2020,07
32,2020,07
314,2020,07
1098,2020,07
1932,2020,07
228,2020,07
289,2020,07
1874,2020,07
2366,2020,07
1002,2020,07
2359,2020,07
1511,2020,07
2133,2020,07
824,2020,07
2106,2020,07
988,2020,07
1823,2020,07
1557,2020,07
1541,2020,07
1510,2020,07
2170,2020,07
1643,2020,07
892,2020,07
1802,2020,07
969,2020,07
1566,2020,07
108,2020,07
242,2020,07
530,2020,07
543,2020,07
1447,2020,07
1133,2020,07
1366,2020,07
956,2020,07
1450,2020,07
1535,2020,07
826,2020,07
894,2020,07
1569,2020,07
1149,2020,07
1123,2020,07
2130,2020,07
2353,2020,07
295,2020,07
930,2020,07
1365,2020,07
1258,2020,07
560,2020,07
1282,2020,07
146,2020,07
355,2020,07
2216,2020,07
2016,2020,07
379,2020,07
1031,2020,07
687,2020,07
1175,2020,07
2287,2020,07
1037,2020,07
1462,2020,07
1300,2020,07
1030,2020,07
2086,2020,07
1809,2020,07
1779,2020,07
2109,2020,07
517,2020,07
1389,2020,07
183,2020,07
594,2020,07
842,2020,07
1477,2020,07
661,2020,07
1613,2020,07
1421,2020,07
812,2020,07
522,2020,07
96,2020,07
1703,2020,07
1434,2020,07
1897,2020,07
1359,2020,07
1606,2020,07
613,2020,07
234,2020,07
1208,2020,07
1221,2020,07
958,2020,07
155,2020,07
2083,2020,07
1341,2020,07
1146,2020,07
800,2020,07
2200,2020,07
2423,2020,07
757,2020,07
1835,2020,07
927,2020,07
876,2020,07
1765,2020,07
1202,2020,07
773,2020,07
1837,2020,07
245,2020,07
1609,2020,07
1714,2020,07
118,2020,07
210,2020,07
1085,2020,07
2027,2020,07
1220,2020,07
2217,2020,07
1944,2020,07
84,2020,07
207,2020,07
2346,2020,07
122,2020,07
1879,2020,07
1925,2020,07
1558,2020,07
301,2020,07
319,2020,07
363,2020,07
315,2020,07
2161,2020,07
416,2020,07
628,2020,07
621,2020,07
678,2020,07
829,2020,07
1304,2020,07
638,2020,07
1375,2020,07
2343,2020,07
699,2020,07
862,2020,07
512,2020,07
2008,2020,07
888,2020,07
1250,2020,07
2273,2020,07
743,2020,07
1691,2020,07
1986,2020,07
2378,2020,07
152,2020,07
1803,2020,07
1442,2020,07
1320,2020,07
269,2020,07
1515,2020,07
1527,2020,07
1187,2020,07
1968,2020,07
427,2020,07
1308,2020,07
2244,2020,07
1886,2020,07
120,2020,07
398,2020,07
718,2020,07
2163,2020,07
2014,2020,07
1962,2020,07
667,2020,07
240,2020,07
1060,2020,07
714,2020,07
1007,2020,07
394,2020,07
1268,2020,07
619,2020,07
1847,2020,07
979,2020,07
809,2020,07
1035,2020,07
1390,2020,07
1990,2020,07
110,2020,07
836,2020,07
1718,2020,07
658,2020,07
1743,2020,07
367,2020,07
568,2020,07
412,2020,07
1604,2020,07
1071,2020,07
2209,2020,07
1337,2020,07
2288,2020,07
1817,2020,07
2029,2020,07
2172,2020,07
1545,2020,07
700,2020,07
364,2020,07
562,2020,07
1179,2020,07
1992,2020,07
1115,2020,07
2149,2020,07
1206,2020,07
735,2020,07
1415,2020,07
866,2020,07
88,2020,07
2052,2020,07
1699,2020,07
393,2020,07
805,2020,07
1947,2020,07
564,2020,07
2193,2020,07
1407,2020,07
2370,2020,07
2072,2020,07
987,2020,07
1923,2020,07
476,2020,07
2292,2020,07
1378,2020,07
1399,2020,07
907,2020,07
524,2020,07
2150,2020,07
158,2020,07
333,2020,07
1864,2020,07
1728,2020,07
963,2020,07
1151,2020,07
2325,2020,07
2327,2020,07
841,2020,07
1355,2020,07
933,2020,07
1963,2020,07
1078,2020,07
114,2020,07
422,2020,07
860,2020,07
2295,2020,07
950,2020,07
1142,2020,07
95,2020,07
443,2020,07
1530,2020,07
270,2020,07
1025,2020,07
608,2020,07
2046,2020,07
1916,2020,07
1912,2020,07
1162,2020,07
1329,2020,07
1982,2020,07
433,2020,07
1315,2020,07
1641,2020,07
748,2020,07
2324,2020,07
1096,2020,07
296,2020,07
2007,2020,07
2238,2020,07
1222,2020,07
558,2020,07
134,2020,07
1775,2020,07
2344,2020,07
112,2020,07
1791,2020,07
283,2020,07
27,2020,07
569,2020,07
994,2020,07
1920,2020,07
1005,2020,07
625,2020,07
1614,2020,07
506,2020,07
604,2020,07
949,2020,07
914,2020,07
1256,2020,07
1358,2020,07
58,2020,07
225,2020,07
1532,2020,07
749,2020,07
2057,2020,07
162,2020,07
1994,2020,07
231,2020,07
515,2020,07
2179,2020,07
2338,2020,07
1915,2020,07
2360,2020,07
1509,2020,07
765,2020,07
1969,2020,07
2399,2020,07
1825,2020,07
2085,2020,07
2272,2020,07
1981,2020,07
429,2020,07
1777,2020,07
1617,2020,07
1810,2020,07
1119,2020,07
376,2020,07
889,2020,07
1101,2020,07
184,2020,07
1600,2020,07
881,2020,07
2024,2020,07
1845,2020,07
313,2020,07
2300,2020,07
1813,2020,07
654,2020,07
1128,2020,07
1381,2020,07
721,2020,07
2280,2020,07
500,2020,07
1922,2020,07
990,2020,07
1785,2020,07
1478,2020,07
1753,2020,07
1589,2020,07
1494,2020,07
2405,2020,07
2030,2020,07
161,2020,07
1539,2020,07
1580,2020,07
883,2020,07
1125,2020,07
1160,2020,07
566,2020,07
1801,2020,07
1018,2020,07
1288,2020,07
593,2020,07
85,2020,07
2206,2020,07
1317,2020,07
2364,2020,07
287,2020,07
1395,2020,07
2401,2020,07
19,2020,07
807,2020,07
1490,2020,07
731,2020,07
1277,2020,07
1694,2020,07
1073,2020,07
324,2020,07
1287,2020,07
2261,2020,07
1026,2020,07
2059,2020,07
2307,2020,07
2091,2020,07
2062,2020,07
2245,2020,07
28,2020,07
694,2020,07
2308,2020,07
130,2020,07
1647,2020,07
1684,2020,07
203,2020,07
2069,2020,07
1938,2020,07
1239,2020,07
1322,2020,07
1670,2020,07
271,2020,07
1333,2020,07
1177,2020,07
1093,2020,07
880,2020,07
1640,2020,07
693,2020,07
1961,2020,07
253,2020,07
1621,2020,07
1826,2020,07
1466,2020,07
647,2020,07
891,2020,07
701,2020,07
496,2020,07
728,2020,07
1989,2020,07
1507,2020,07
2306,2020,07
1455,2020,07
223,2020,07
1489,2020,07
1607,2020,07
29,2020,07
1439,2020,07
797,2020,07
873,2020,07
297,2020,07
1769,2020,07
961,2020,07
1482,2020,07
2420,2020,07
740,2020,07
76,2020,07
290,2020,07
1376,2020,07
1111,2020,07
590,2020,07
2231,2020,07
1734,2020,07
2060,2020,07
1888,2020,07
366,2020,07
1453,2020,07
2004,2020,07
1581,2020,07
847,2020,07
1443,2020,07
360,2020,07
2414,2020,07
40,2020,07
679,2020,07
1782,2020,07
972,2020,07
1902,2020,07
1832,2020,07
1618,2020,07
1772,2020,07
1255,2020,07
1041,2020,07
2156,2020,07
1942,2020,07
1335,2020,07
2053,2020,07
354,2020,07
1307,2020,07
1178,2020,07
1158,2020,07
645,2020,07
444,2020,07
1964,2020,07
1957,2020,07
1048,2020,07
303,2020,07
709,2020,07
2144,2020,07
387,2020,07
573,2020,07
1155,2020,07
2070,2020,07
772,2020,07
332,2020,07
1719,2020,07
674,2020,07
1345,2020,07
2357,2020,07
2328,2020,07
115,2020,07
1237,2020,07
1631,2020,07
1496,2020,07
1659,2020,07
11,2020,07
1353,2020,07
1280,2020,07
1987,2020,07
463,2020,07
1079,2020,07
4,2020,07
256,2020,07
1181,2020,07
537,2020,07
419,2020,07
2421,2020,07
6,2020,07
908,2020,07
968,2020,07
1689,2020,07
284,2020,07
1876,2020,07
1937,2020,07
1943,2020,07
1186,2020,07
2412,2020,07
995,2020,07
73,2020,07
197,2020,07
200,2020,07
777,2020,07
1273,2020,07
104,2020,07
1426,2020,07
1524,2020,07
2117,2020,07
686,2020,07
1167,2020,07
871,2020,07
1191,2020,07
2210,2020,07
1194,2020,07
2184,2020,07
1853,2020,07
1513,2020,07
1012,2020,07
614,2020,07
1412,2020,07
840,2020,07
321,2020,07
1076,2020,07
276,2020,07
395,2020,07
2006,2020,07
1650,2020,07
1172,2020,07
2255,2020,07
1420,2020,07
250,2020,07
89,2020,07
553,2020,07
1756,2020,07
470,2020,07
2322,2020,07
1347,2020,07
2168,2020,07
713,2020,07
1472,2020,07
1778,2020,07
750,2020,07
942,2020,07
1189,2020,07
1900,2020,07
1361,2020,07
2196,2020,07
1708,2020,07
834,2020,07
897,2020,07
1891,2020,07
1526,2020,07
1354,2020,07
1610,2020,07
2243,2020,07
900,2020,07
534,2020,07
